party_id,party_short,party_name,issue_id,issue_title,issue_text,position,position_reason,position_score,connection_dimension,connection_dimension_label_refined,connection_relevance,issue_alignment_direction,connection_alignment_score
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,34,Abschaffung von Zöllen,Deutschland soll sich für die Abschaffung der erhöhten EU-Zölle auf chinesische Elektroautos einsetzen.,stimme zu,"Die erhöhten EU-Zölle auf chinesische Elektroautos schaden der deutschen Autoindustrie, da China im Gegenzug ebenfalls höhere Zölle auf europäische Fahrzeuge und Zulieferteile einführt. Für die Wettbewerbsfähigkeit deutscher Fahrzeuge auf dem chinesischen Markt ist eine Handelsbeziehung auf Augenhöhe ohne Zölle notwendig.",1,not_directly_related,Not directly related,low,0,0
1,SPD,Sozialdemokratische Partei Deutschlands,35,Zweite Staatsbürgerschaft,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",stimme zu,"Wir haben mit dem modernen Staatsangehörigkeitsgesetz wichtige Fortschritte erzielt. Wir stehen dafür, dass Menschen, die sich klar zur demokratischen Grundordnung bekennen und die strengen Einbürgerungsvoraussetzungen erfüllen, auch formal Bürgerinnen und Bürger unseres Landes werden sollen. Wir sind überzeugt, dass in einem modernen Einwanderungsland die Möglichkeit der Mehrstaatigkeit ein die Lebensrealität widerspiegelnder Aspekt ist, der Identifikation, Akzeptanz und Zusammenhalt stärkt.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,35,Zweite Staatsbürgerschaft,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",stimme nicht zu,Wir lehnen die generelle Möglichkeit der doppelten Staatsbürgerschaft sowie ihre Vererbung über Generationen hinweg ab. Eine doppelte Staatsangehörigkeit sollte immer eine begründungspflichtige Ausnahme bleiben.,-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,35,Zweite Staatsbürgerschaft,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",stimme zu,"In einer zusammenwachsenden Welt ist es schon lange Realität, dass Menschen eine zweite Staatsbürgerschaft besitzen. Der Zugang zur Staatsbürgerschaft wirkt sich positiv auf die wirtschaftliche, soziale und politische Integration von Eingewanderten aus. Sie führt zu einem besseren Zugang zum Arbeitsmarkt. Diese Lebensrealität erkennen wir an.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
4,FDP,Freie Demokratische Partei,35,Zweite Staatsbürgerschaft,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",stimme zu,"Die FDP hat erreicht, dass Menschen nur dann eingebürgert werden können, wenn sie ihren eigenen Lebensunterhalt verdienen. Damit senden wir das Signal, dass sich Fleiß und Arbeitsleistung auszahlen. Antisemitische, rassistische, fremdenfeindliche Handlungen oder Motive sowie Straftaten oder eine Ablehnung des Grundgesetzes stellen strenge Ausschlussgründe dar. Die Mehrstaatigkeit wollen wir grundsätzlich zulassen.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
5,AfD,Alternative für Deutschland,35,Zweite Staatsbürgerschaft,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",stimme nicht zu,"Wenn man die Staatsangehörigkeit, wie eh und je, begreift als ein spezielles Gewaltverhältnis zwischen Bürger und „seinem“ Staat, das mit besonderen Schutzpflichten für diesen und speziellen Loyalitätspflichten bis zur Aufopferung des Lebens für jenen verbunden ist, dann kann es regelhaft eine solche Beziehung nur zwischen Bürger und einem Staat geben. Besonders gelagerte Ausnahmefälle sind vorstellbar. Denen sollte man auch Rechnung tragen.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
6,Die Linke,Die Linke,35,Zweite Staatsbürgerschaft,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",stimme zu,"Wer hier lebt, soll unproblematisch die Staatsbürgerschaft bekommen und seine oder ihre demokratischen Rechte ausüben können. Doppelte Staatsbürgerschaft ist auch für Deutsche von Vorteil, die im Laufe des Lebens mehrere Lebensmittelpunkte haben. Die Möglichkeit zur doppelten Staatsbürgerschaft nimmt niemandem etwas weg. Sie macht vielen den Weg in die deutsche Gesellschaft einfacher.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,35,Zweite Staatsbürgerschaft,"In Deutschland soll es weiterhin generell möglich sein, neben der deutschen eine zweite Staatsbürgerschaft zu haben.",stimme zu,,1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
1,SPD,Sozialdemokratische Partei Deutschlands,36,Soziales Pflichtjahr,Für junge Erwachsene soll ein soziales Pflichtjahr eingeführt werden.,stimme nicht zu,"Freiwilliges Engagement für die Gesellschaft ist für junge Menschen ein wertvoller Teil von Bildung. Die bestehenden Freiwilligendienste sind beliebt - vielerorts gibt es mehr Interessentinnen und Interessenten als Plätze. Wir wollen daher, dass Bund und Länder gemeinsam für eine bessere Finanzierung der Freiwilligendienste sorgen. Das „Taschengeld“ wollen wir so ausgestalten, dass auch junge Frauen und Männer aus einkommensärmeren Haushalten sich für einen Freiwilligendienst entscheiden können.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,36,Soziales Pflichtjahr,Für junge Erwachsene soll ein soziales Pflichtjahr eingeführt werden.,stimme zu,"Wir setzen perspektivisch auf ein verpflichtendes Gesellschaftsjahr, das wir mit der aufwachsenden Wehrpflicht zusammendenken. Der Dienst für das Gemeinwohl bringt Menschen unterschiedlicher Milieus, Religionen und Generationen zusammen. Er bietet die Möglichkeit, über den eigenen Tellerrand hinauszuschauen, eröffnet jungen Menschen Chancen und schafft ein neues Wir-Gefühl.",1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,36,Soziales Pflichtjahr,Für junge Erwachsene soll ein soziales Pflichtjahr eingeführt werden.,stimme nicht zu,"Viele Menschen – ob jung oder alt – möchten sich im Freiwilligendienst engagieren. Das wollen wir fördern und deshalb die Bedingungen für Freiwillige verbessern, indem wir ein Recht auf einen Freiwilligendienst schaffen und Plätze im Bundesfreiwilligendienst ausreichend und verlässlich finanzieren.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
4,FDP,Freie Demokratische Partei,36,Soziales Pflichtjahr,Für junge Erwachsene soll ein soziales Pflichtjahr eingeführt werden.,stimme nicht zu,"Wir Freie Demokraten sehen eine allgemeine Dienstpflicht, ein sogenanntes Gesellschaftsjahr und verwandte Konzepte als einen schweren Eingriff in die Lebensplanung junger Menschen. Einen solchen Pflichtdienst lehnen wir deshalb entschieden ab. Wir setzen stattdessen auf attraktive und berufsvorbereitende Freiwilligendienste, in denen sich Interessierte passend zu ihrer individuellen Lebensplanung engagieren können.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
5,AfD,Alternative für Deutschland,36,Soziales Pflichtjahr,Für junge Erwachsene soll ein soziales Pflichtjahr eingeführt werden.,neutral,Wir möchten die Wehrpflicht wieder einsetzen. Diese beinhaltet gemäß aktueller Gesetzeslage auch den Ersatzdienst. Ein rein soziales Pflichtjahr lehnen wir aber ab.,0,participation_civic_inclusion,Participation and civic inclusion,direct,1,0
6,Die Linke,Die Linke,36,Soziales Pflichtjahr,Für junge Erwachsene soll ein soziales Pflichtjahr eingeführt werden.,stimme nicht zu,"Die Linke ist gegen Zwangsdienste. Aber wir wollen, dass der Bund allen Jugendlichen ermöglicht, ein freiwilliges soziales Jahr zu leisten. Bislang gibt es dafür nicht ausreichend Mittel.",-1,participation_civic_inclusion,Participation and civic inclusion,direct,1,-1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,36,Soziales Pflichtjahr,Für junge Erwachsene soll ein soziales Pflichtjahr eingeführt werden.,stimme zu,,1,participation_civic_inclusion,Participation and civic inclusion,direct,1,1
1,SPD,Sozialdemokratische Partei Deutschlands,37,Fossile Brennstoffe,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,stimme nicht zu,"Bis zum Jahr 2045 muss Deutschland klimaneutral sein. Dazu müssen alle Bereiche wie Gebäude, Verkehr oder Industrie beitragen. Heute wird die Wärme zum Heizen und für Warmwasser noch zu 80 Prozent mit Gas, Öl oder Kohle erzeugt. Da eine Heizung meist länger als 20 Jahre in Betrieb ist, müssen die Weichen in Richtung Nachhaltigkeit rechtzeitig gestellt werden. Das wurde mit dem Gebäudeenergiegesetz (GEG) getan. Eine umfangreiche Förderung sorgt dafür, dass niemand allein gelassen wird.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,37,Fossile Brennstoffe,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,stimme zu,"Das Heizungsgesetz der Ampel schaffen wir ab. Die Menschen brauchen Entscheidungsfreiheit. Zudem wissen sie am besten, welche Heizungsart zu ihrem Wohneigentum und zu ihrem Geldbeutel passt. Für die Dekarbonisierung im Gebäudebereich setzen wir auf CO2-Bepreisung mit sozialem Ausgleich, verlässliche Förderung und technologieoffene Lösungen. So berücksichtigen wir auch den Bestand.",1,institutional_responsiveness,Institutional responsiveness,indirect,-1,-1
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,37,Fossile Brennstoffe,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,stimme nicht zu,"Der Einstieg in eine klimafreundliche Wärmeversorgung ist jahrelang verschlafen worden. Mit dem Gebäudeenergiegesetz und einer Förderung von bis zu 70 Prozent für den Kauf und Einbau von klimafreundlichen Heizungen haben wir die notwendige Planungssicherheit geschaffen. Die Unterstützung auf diesem Weg werden wir ausbauen. Mit Öl und Gas zu heizen wird immer teurer, das kann man künftig niemanden mehr zumuten.",-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
4,FDP,Freie Demokratische Partei,37,Fossile Brennstoffe,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,stimme zu,"Wir stehen zum Ziel der Klimaneutralität. Mit dem EU-Emissionshandel setzen wir auf ein marktwirtschaftliches Instrument. Fossile Brennstoffe in Heizungen haben dadurch keine langfristige Perspektive. Eine warme Wohnung mit klimafreundlicher Heizung muss aber für jeden bezahlbar werden. Deshalb setzen wir auf Technologieoffenheit statt Verbote: Jeder soll selbst entscheiden, wie er CO2 einspart. Um die Belastung abzufedern, führen wir eine Klimadividende ein und senken die Energiebesteuerung.",1,institutional_responsiveness,Institutional responsiveness,indirect,-1,-1
5,AfD,Alternative für Deutschland,37,Fossile Brennstoffe,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,stimme zu,"Den Bedarf an Technologien und deren Weiterentwicklung regelt am Besten der freie Markt der Bauherren und Anbieter, je nach Anwendung und Ressourcenverfügbarkeit. Der freie Markt reagiert auch weit schneller, als es ein Gesetzgeber je könnte. Wir brauchen im Wohnungsbau weniger Vorschriften, nicht mehr – nur so sinken Baukosten und steigt damit die Anzahl neuer Wohnungen. Darum wollen wir auch das GEG ersatzlos abschaffen.",1,institutional_responsiveness,Institutional responsiveness,indirect,-1,-1
6,Die Linke,Die Linke,37,Fossile Brennstoffe,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,stimme nicht zu,Für alle mit geringen und mittleren Einkommen in Eigenheimen dürfen im Umbauprozess keine Zusatzkosten anfallen. Es braucht angemessene Übergangsfristen. Dafür wollen wir das Heizungsgesetz entsprechend reformieren.,-1,institutional_responsiveness,Institutional responsiveness,indirect,-1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,37,Fossile Brennstoffe,Neue Heizungen sollen auch zukünftig vollständig mit fossilen Brennstoffen (z. B. Gas oder Öl) betrieben werden dürfen.,stimme zu,,1,institutional_responsiveness,Institutional responsiveness,indirect,-1,-1
1,SPD,Sozialdemokratische Partei Deutschlands,38,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens 2026 auf 15 Euro erhöht werden.,stimme zu,"Die SPD hat den gesetzlichen Mindestlohn eingeführt. Die Höhe des gesetzlichen Mindestlohns muss sich an den Empfehlungen der europäischen Richtlinie orientieren, also an mindestens 60 Prozent des mittleren Einkommens in Deutschland. Wir werden dafür sorgen, dass dieses europäische Recht von der Mindestlohnkommission künftig berücksichtigt wird. Dementsprechend muss der Mindestlohn spätestens ab 2026 bei 15 Euro liegen.",1,economic_security,Economic security,direct,1,1
2,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,38,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens 2026 auf 15 Euro erhöht werden.,neutral,CDU und CSU haben 2014 den gesetzlichen Mindestlohn eingeführt. Er ist ein wichtiger Teil der Arbeitsmarktordnung. Wir stehen zum gesetzlichen Mindestlohn und der unabhängigen Mindestlohnkommission. Lohnfindung muss weiterhin Sache der Sozialpartner sein und nicht der Politik. Wir erwarten eine einvernehmliche Entscheidungsfindung in der Mindestlohnkommission. Wir wollen keine Mindestlohnentscheidung im Deutschen Bundestag. Wir unterstützen eine gute Lohnentwicklung.,0,economic_security,Economic security,direct,1,0
3,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,38,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens 2026 auf 15 Euro erhöht werden.,stimme zu,"Faire Löhne verlangen nach einem fairen Mindestlohn, damit Leistung auch anerkannt wird. Um die Inflation der vergangenen Jahre auszugleichen, braucht es bereits 2025 einen Mindestlohn von 15 Euro. Das entspricht auch den Vorgaben, die bei der Umsetzung der Mindestlohnrichtlinie der Europäischen Union einzuhalten sind.",1,economic_security,Economic security,direct,1,1
4,FDP,Freie Demokratische Partei,38,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens 2026 auf 15 Euro erhöht werden.,stimme nicht zu,Löhne und Gehälter werden in der sozialen Marktwirtschaft zwischen Arbeitnehmern und Arbeitgebern ausgehandelt. Wir respektieren die Tarifautonomie und lehnen politische Eingriffe in die Arbeit der unabhängigen Mindestlohnkommission ab.,-1,economic_security,Economic security,direct,1,-1
5,AfD,Alternative für Deutschland,38,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens 2026 auf 15 Euro erhöht werden.,neutral,"Die Entscheidung über den Mindestlohn obliegt ausschließlich der Mindestlohnkommission. Dort sitzen kompetente Vertreter der Arbeitgeber und der Beschäftigten. Eine zu starke Erhöhung des Mindestlohns überfordert viele Unternehmen. Dann fallen weitere Arbeitsplätze weg und den Beschäftigten geht es am Ende schlechter als zuvor, zumal auch die Inflation steigen wird. Die AfD strebt ebenfalls höhere Löhne an, weiß aber, dass dies nur mit einem wirtschaftlichen Aufschwung nachhaltig funktioniert.",0,economic_security,Economic security,direct,1,0
6,Die Linke,Die Linke,38,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens 2026 auf 15 Euro erhöht werden.,stimme zu,"Der Lohn muss für ein Leben in Würde reichen. Laut EU soll der gesetzliche Mindestlohn mindestens 60% des mittleren Einkommens betragen. Im Januar 2025 sind das 15,12 Euro, der gesetzliche Mindestlohn muss also mindestens 15 Euro betragen, spätestens 2026 soll er auf 16 Euro steigen. Die Linke setzt sich für die umgehende und vollständige Umsetzung der Mindestlohn-Richtlinie in nationales Recht ein.",1,economic_security,Economic security,direct,1,1
26,BSW,Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit,38,Erhöhung des Mindestlohns,Der gesetzliche Mindestlohn soll spätestens 2026 auf 15 Euro erhöht werden.,stimme zu,,1,economic_security,Economic security,direct,1,1
